radius_m,electron_density_m3,refractive_index,is_negative_index
91.8018018018018,1.87470148822966e+27,-24.420558699165454,True
91.82182182182183,1.8791938536311436e+27,-24.449849807112297,True
91.84184184184184,1.883698222877591e+27,-24.479183992993946,True
91.86186186186187,1.8882145443451217e+27,-24.508560766540636,True
91.88188188188188,1.8927427656954336e+27,-24.537979634968305,True
91.90190190190191,1.897282833874805e+27,-24.567440102995594,True
91.92192192192192,1.9018346951130876e+27,-24.596941672860744,True
91.94194194194195,1.9063982949227886e+27,-24.62648384433881,True
91.96196196196196,1.910973578098143e+27,-24.656066114758712,True
91.98198198198199,1.9155604887142786e+27,-24.685687979020692,True
92.002002002002,1.9201589701263665e+27,-24.715348929613512,True
92.02202202202203,1.92476896496887e+27,-24.745048456632123,True
92.04204204204204,1.9293904151547772e+27,-24.77478604779506,True
92.06206206206207,1.9340232618749324e+27,-24.804561188462277,True
92.08208208208208,1.9386674455973528e+27,-24.834373361652716,True
92.10210210210211,1.943322906066643e+27,-24.864222048062338,True
92.12212212212212,1.9479895823033972e+27,-24.894106726081876,True
92.14214214214215,1.9526674126036983e+27,-24.92402687181501,True
92.16216216216216,1.957356334538604e+27,-24.953981959096293,True
92.18218218218219,1.9620562849537337e+27,-24.98397145950952,True
92.2022022022022,1.966767199968842e+27,-25.0139948424058,True
92.22222222222223,1.9714890149774905e+27,-25.044051574922104,True
92.24224224224224,1.9762216646467086e+27,-25.074141121999443,True
92.26226226226227,1.980965082916755e+27,-25.10426294640163,True
92.28228228228228,1.9857192030008667e+27,-25.13441650873363,True
92.30230230230231,1.990483957385107e+27,-25.16460126746039,True
92.32232232232232,1.9952592778282067e+27,-25.194816678925392,True
92.34234234234235,2.0000450953615005e+27,-25.22506219736964,True
92.36236236236236,2.0048413402888584e+27,-25.25533727495033,True
92.38238238238239,2.009647942186714e+27,-25.285641361759996,True
92.4024024024024,2.0144648299040854e+27,-25.315973905845304,True
92.42242242242243,2.0192919315626953e+27,-25.346334353226325,True
92.44244244244244,2.0241291745570856e+27,-25.376722147915515,True
92.46246246246247,2.0289764855548276e+27,-25.40713673193706,True
92.48248248248248,2.0338337904967304e+27,-25.43757754534601,True
92.50250250250251,2.0387010145971463e+27,-25.468044026247753,True
92.52252252252252,2.0435780823442693e+27,-25.498535610817253,True
92.54254254254255,2.0484649175005365e+27,-25.529051733318692,True
92.56256256256256,2.053361443103021e+27,-25.55959182612478,True
92.58258258258259,2.0582675814639283e+27,-25.590155319736528,True
92.6026026026026,2.0631832541710838e+27,-25.620741642802685,True
92.62262262262263,2.0681083820885234e+27,-25.651350222139595,True
92.64264264264264,2.073042885357081e+27,-25.68198048275078,True
92.66266266266267,2.0779866833950723e+27,-25.712631847846897,True
92.68268268268268,2.082939694898978e+27,-25.743303738865396,True
92.70270270270271,2.0879018378442273e+27,-25.773995575490602,True
92.72272272272272,2.0928730294859767e+27,-25.80470677567349,True
92.74274274274275,2.097853186359993e+27,-25.83543675565185,True
92.76276276276276,2.1028422242835273e+27,-25.86618492997014,True
92.78278278278279,2.107840058356298e+27,-25.896950711499752,True
